,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
casino,0.1825870370609363,0.8039444406881748,0.0,0.20977249542762552,0.12448311072129206,0.024419424770312597,0.1360999847982306,0.0,0.0844309932165052,0.0,0.08309249771974211,0.15290108160757998,0.33013633125514463,0.0,0.15885419374942492,0.011001116319121712,0.04785540612796341,0.0,0.04233778127134839,0.07646719860927763,0.06226499039497968,0.06226499039497968,0.07375609201056178,0.23195428500471515,0.7500896377490105,0.0,0.04475517018212412,0.017354766224982998,0.26717379887197196,0.03094114418787741,0.13089801306335705,0.05636686386069046,0.11243680173807458,0.01674874236236321,0.0,0.01958411032675959,0.012902310872690878,0.16521721634792916,0.0,0.006583685372585379,0.0,0.2051021328387239,0.2847228519942267,0.0,0.1221267209964647,0.12628251332998136,0.0,0.0,0.2970864360438197,0.0,0.04630885827262944,0.008262994630278233,0.095502669268011,0.0,0.034821449641679776,0.0,0.0,0.0,0.0,0.017218467871641756,0.26273263033212957,0.0,0.07752602438256966,0.0,0.0,0.04385626114023547,0.0315007389609737,0.0,0.0,0.0,0.0037265441282366783,0.009283010931746766,0.04812587320774074,0.3579010486691511,0.002036017303690531,0.0,0.5802097910032168,0.0,0.012702212682124372,0.0,0.04420742682563807,0.0,0.0,0.18564275698145183,0.0,0.499216640278907,0.2690143087508444,0.499216640278907,0.0019538231855959613,0.10949186570386119,0.270596999010345,0.007151291421283936
center,0.0,0.0,0.0,0.0,0.0,0.028133118445406828,0.0,0.0,0.0,0.0,0.0,0.0,0.0422603662530188,0.0,0.04575316464595172,0.01801064910719188,0.16539969571533125,0.07262289312580987,0.006968069924577997,0.002048750958293153,0.21520265521328144,0.21520265521328144,0.0,0.014064724971888737,0.0,0.11996676524329787,0.07218611911908225,0.0899733160287273,0.0,0.024221446850182498,0.006283538174386824,0.13709367200628103,0.08469670250919804,0.017617979733977385,0.03495511451977688,0.06153395957815107,0.2699078036142714,0.054383818976153735,0.10891125192543728,0.10618900444664822,0.049568798577913194,0.0,0.0,0.205331172361375,0.04019991156875714,0.0064661108268659565,0.05250153855013262,0.18325207637867721,0.0,0.0,0.08618316943392317,0.0,0.05501333327138553,0.10891125192543728,0.004457453106489944,0.0,0.09533281240874932,0.0,0.0,0.0,0.0,0.034951092887515876,0.04465807133196467,0.0,0.0,0.025262949492793126,0.0,0.0,0.08236288816858654,0.0,0.0,4.2779066014747086e-05,0.0,0.024254732809810838,0.0539500368869859,0.14133842293237975,0.0,0.0,0.0,0.04893758810795027,0.06111656372336786,0.05707828051604149,0.0,0.04277504257217771,0.0,0.0,0.0,0.0,0.0022509596200062177,0.0,0.0048710820738347566,0.0
child,0.0,0.009001674861101533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003996810176767458,0.0,0.025785626411043937,0.0,0.00136393785105142,0.0,0.0,0.0,0.0,0.0,0.0,0.0011442207401036525,0.013310875619599838,0.0,0.03072918189015097,0.0,0.0,0.0,0.005585244935272826,0.0,0.06281405796188136,0.010416738306649983,0.0,0.15646183453008553,0.0,0.0,0.034957914847761035,0.0,0.021030371388801553,0.0,0.008609512317888977,0.0,0.2439969018634421,0.0,0.0,0.04007190605962486,0.0,0.0,0.15646183453008553,0.011870040107350982,0.0,0.011539450482800605,0.0,0.0,0.0,0.0,0.0,0.014865358231575084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003175788825505717,0.0010252722698297395,0.0,0.04844212227825025,0.019519978501470883,0.0,0.010595552803899498,0.0,0.0,0.0,0.0022604340206805107,0.07304731532553237,0.0,0.0,0.0,0.0,0.059902376645437766,0.0,0.0,0.0,0.0454003180077237,0.0
class,0.0,0.0,0.0,0.0,0.00419671440472084,0.0,0.0,0.0,0.022652858222508312,0.0,0.0007914937107758578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01145088557260116,0.0,0.0,0.0,0.0,0.0,0.0,0.0012007824215216005,0.0,0.0,0.0,0.008779993040969599,0.0,0.0,0.5497934579853759,0.0,0.0057320968100608135,0.0010931663629067663,0.0,0.0,0.0,0.0,0.07337194331652791,0.0,0.0,0.0,0.015811428426347137,0.00637916894309719,0.0,0.008390354822570471,0.0,0.0,0.0,0.0,0.0,0.015571007197409578,0.0,0.20586786250062358,0.0,0.0,0.0,0.0,0.0,0.015600189918319244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000666555195597406,0.0010161788080598859,0.0,0.06778231606796832,0.0008193959865094728,0.0,0.0,0.0,0.0,0.0,0.0,0.017809486867467438,0.007618286079961976,0.0,0.0,0.012961931521638817,0.034924166854908206,0.012961931521638817,0.0,0.0,0.013612733948078362,0.0
col,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22213156501016754,0.01807053658775683,0.0,0.0,0.0,0.0,0.0,0.006065919378335553,0.0,0.07044449162317785,0.0,0.0,0.0,0.46615490861926656,0.16426674773719568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06266276332565578,0.0017887863637844274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009539953529887903,0.0,0.0,0.38652776161566105,0.0,0.0,0.18719148667432828,0.25142427671960454,0.0,0.0,0.0017887863637844274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
color,0.0,0.0,0.0,0.0,0.0,0.0,0.018310941844241903,0.0,0.0,0.0,0.0,0.020571367567665453,0.11104165755871055,0.0,0.024043839139610654,0.1479315225239547,0.19315451647716295,0.2646051554581872,0.0,0.0010766433067418931,0.0,0.0,0.0,0.0,0.0,0.14184895542947198,0.014451304804754303,0.1506021213165371,0.0,0.10591207502946923,0.0,0.15167237051871033,0.05760006013854609,0.0617230704464729,0.2755400059614941,0.29318732180241097,0.08962630964708099,0.0,0.0903697496424272,0.02391582897115529,0.0,0.0,0.0,0.16600616059298584,0.0,0.011893066943913705,0.09356673440251556,0.09630117349354575,0.0,0.0,0.1265252648109361,0.0007146683527384799,0.03854689239375622,0.0903697496424272,0.004684890599115525,0.0,0.3279177245382147,0.0010400909442622637,0.0,0.0,0.0,0.2755083047185603,0.07040506323660542,0.0,0.0,0.01770131234993006,0.02542872580126254,0.0,0.0,0.0,0.0,2.2480914484510373e-05,0.0,0.0,0.08936852531359178,0.24758347912684275,0.0,0.0,0.0,0.17144861351169077,0.23195965299061602,0.28131536826682474,0.0,0.0,0.0010400909442622637,0.0,0.0,0.0,0.001577208525559404,0.014731075747680846,0.07167474451902488,0.0007216030269243933
condition,0.0,0.0,0.0,0.34133193619360613,0.012372351062705983,0.01324471307291513,0.04921233170821602,0.0,0.0,0.0,0.0010666998292217387,0.16586229802536448,0.10942602561285132,0.0,0.007180001973941761,0.009107271394051627,0.03460802914698556,0.0022793287416581496,0.01312191352012919,0.022184093420767152,0.0,0.0,0.026669431821807643,0.013242985989172793,0.0,0.0,0.0008091500832735527,0.0,0.28982175787875497,0.0012909224167322153,0.008874628708220934,0.02717555828069146,0.08913040035016735,0.007899352364596716,0.0,0.0,0.0,0.17922245473156187,0.04857539424920485,0.07141775413829737,0.031115143565644387,0.012360464514728695,0.0,0.0,0.018925605254815913,0.007610406109591092,0.0,0.0,0.0,0.0,0.0,0.0006402455307050958,0.08633191704622635,0.04857539424920485,0.006295536082784205,0.20099849246110432,0.07344240750625604,0.0,0.19953585496922666,0.13074637757614008,0.14250205876560412,0.0,0.0,0.0,0.0,0.007928982776578058,0.06834202738962461,0.3538916089596327,0.038775396469694495,0.0,0.0,0.004410624576236502,0.0,0.011418818619398865,0.0,0.0,0.014985556777843335,0.0,0.04133688584763352,0.061437844911324,0.0015984943393897216,0.0,0.0,0.04027588812449765,0.0,0.008734428304529829,0.004706746536662234,0.008734428304529829,0.002119446115691303,0.0,0.1009027036978256,0.0006464580545105983
container,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04849615327082968,0.0029696211275239788,0.01168771465526596,0.003079070908649797,0.0,0.00521178587348808,0.0,0.0,0.0,0.0,0.0,0.0,0.008744435803768118,0.04662405549426873,0.0,0.0,0.003996148892600835,0.0,0.006337018572241747,0.01814066200780955,0.1333826627313261,0.013044607332214748,0.0,0.0,0.0,0.009647591640000275,0.010508108332559073,0.016697348657575634,0.0,0.0,0.0,0.008224519658539736,0.0,0.34962909196883296,0.0,0.0,0.13398001935628015,0.0,0.069973783791703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048125346680869666,0.1333673168791706,0.028401244226758385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030337766719343,2.720625108607887e-05,0.0,0.015425309907934654,0.060416607679250126,0.17977431396389804,0.0,0.0,0.0,0.0829943822929985,0.2008199131233011,0.12053055774083736,0.0,0.0,0.0,0.0,0.11444742887236035,0.0,0.012406726280719257,0.0,0.0,0.0
content,0.0,0.006844275208042202,0.0,0.0,0.026985310104442984,0.0,0.0,0.0,0.0,0.0,0.0005734520428305828,0.09907407982974427,0.03208736611956997,0.0,0.02315958071815885,0.018571109234188858,0.03721017753824681,0.073521286160136,0.028217078161358267,0.008296381429728066,0.0,0.0,0.0,0.014238714886096203,0.0,0.022772031218891906,0.0965688225690646,0.016867841708406297,0.0,0.05528810021924866,0.0,0.029218865484386614,0.03530654092009099,0.16816729993416676,0.01769376615798506,0.16196745551671649,0.09187426652875863,0.0,0.14507704719221548,0.06910883510944857,0.10872766076008017,0.026579674739340992,0.0,0.08794553064103282,0.0,0.0605514331204048,0.10399112055341386,0.0,0.0,0.0,0.09971349945158678,0.0,0.2599047940932472,0.14507704719221548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01769173046673423,0.01130263027413825,0.7027130739110126,0.0,0.00852515627402808,0.0,0.0,0.0,0.0,0.0009658634891741208,4.330827124561068e-05,0.0,0.08594172942070458,0.12348289513660281,0.19078249645663076,0.0,0.07216043715331548,0.044444971273455536,0.0,0.0601539321077295,0.17054806253522864,0.003679727462091535,0.0,0.0,0.0,0.06072771385376102,0.0,0.0007596018245040716,0.0,0.05917608681981357,0.0
currency,0.0,0.0,0.0,0.0,0.08264260030852587,0.0,0.0782665861930672,0.0,0.0,0.0,0.0,0.0,0.09492522597981834,0.0,0.011418972112351402,0.0,0.0,0.0,0.010434451486980708,0.01994158391705775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006843548293056969,0.004704694051358952,0.0,0.0,0.0025126033303148687,0.0,0.0,0.0,0.08143794866091045,0.008583734444197121,0.0,0.0,0.0,0.0,0.0,0.0,0.012103480673749787,0.0,0.0,0.143869097803035,0.0,0.0,0.002036474610094143,0.0,0.008583734444197121,0.0,0.0,0.0,0.0,0.0,0.029705308970892578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012812043903714332,0.0,0.018160325281823136,0.0,0.0,0.0,0.0,0.0,0.0,0.01016888984124999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629174618294792,0.0,0.021882847103435903,0.0020562352275256745
data,0.0,0.0,0.0,0.0,0.018703142276588734,0.0,0.0,0.0,0.11778092439856493,0.0,0.0005878971840055732,0.0,0.021930426928974667,0.0,0.007914321960123538,0.0024231342196935207,0.12397935679169445,0.0,0.07231965165755176,0.021263414007116094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002134423291659055,0.003260754390148466,0.08986464841934515,0.08790434206756975,0.15847181236514157,0.0,0.014901688219639412,0.0016239407026305461,0.0,0.0,0.023616557570768797,0.08574345275520306,0.08174763413821748,0.0,0.016392883782013246,0.0,0.0033554979186463207,0.0023691252418584843,0.0,0.0,0.0,0.0,0.0014114506602979355,0.0,0.0,0.0,0.0,0.00899484213453193,0.0005135378684475194,0.0,0.0,0.0,0.0,0.011587341248664992,0.0,0.0,0.04369951619641577,0.0,0.0,0.0,0.0,0.002227935139766853,0.00028859478605132335,0.00047167739420454205,0.10069323912295518,0.0036517328172994586,0.0,0.033036347767590644,0.6411439146278303,0.015188177042029486,0.16930318645073253,0.015857793645950708,0.00920232283135074,0.0018862095269496673,0.0,0.0005135378684475194,0.02888317217343947,0.11413862662472253,0.02888317217343947,0.2211610356708368,0.007273369007908051,0.030333360249372842,0.0014251464541877208
default,0.0,0.0,0.0,0.0,0.07048263165073422,0.032402824359316275,0.0401322029873354,0.0,0.0,0.0,0.0,0.0,0.03650560177982634,0.0,0.008782838162683305,0.0007682995751339995,0.0,0.0027881573751916207,0.09630719594531034,0.0035395285588252496,0.0,0.0,0.0,0.0,0.0,0.025907601773759496,0.0,0.0038380882369567224,0.0,0.0015791030013484267,0.0036185889633034386,0.0,0.0,0.027055766035742196,0.0,0.0,0.0045053791243462584,0.0,0.0,0.0,0.0,0.030239534708331975,0.0,0.06367142517183845,0.0,0.0018618648143947434,0.0,0.0,0.0,0.0,0.004726810142721138,0.004699028970442247,0.02112086482547133,0.0,0.007700927487638513,0.0,0.0,0.07636571794387932,0.0,0.0,0.0,0.0,0.01285893389674796,0.0,0.0,0.009699018576057187,0.0,0.0,0.0,0.0,0.004120713871240681,0.00024635778735680085,0.0,0.0,0.0013508244298247743,0.0,0.018330875177356532,0.0,0.0,0.018788248627178292,0.003910672208107436,0.0031913075022308025,0.0,0.0,0.07636571794387932,0.010684268684139513,0.01151492527559293,0.010684268684139513,0.002592583163096978,0.0,0.011220712498301161,0.003953854394703361
deposit,0.0,0.0,0.0,0.0,0.048209561983849264,0.4057646018457748,0.1945377296080058,0.0,0.015085429430097,0.0,0.003689607589777648,0.09106365599110917,0.08847903129641917,0.0,0.05676549897587709,0.0,0.06840325567563238,0.0,0.006483911592153722,0.08197514806294852,0.0,0.0,0.3162750393932536,0.01308747390206568,0.0,0.0,0.0015992965040293554,0.0,0.0,0.017222802441022707,0.014617356904291756,0.05371287262002611,0.12053564976662773,0.11944083384146745,0.0,0.01908614380253728,0.009463772306039609,0.05060509984856793,0.0,0.049405367938567576,0.10762415696699078,0.061076579287397306,0.0,0.0,0.037406724594544694,0.01955469693198715,0.004248139549036716,0.0,0.03911227140887568,0.0,0.0,0.005694544276329387,0.03412724931315471,0.0,0.0,0.19863817167744077,0.09677329995202359,0.0,0.19719270990478754,0.01845871797144275,0.08215005183543818,0.0,0.04155512064699751,0.0,0.0,0.2115685685665849,0.04502632566437982,0.11657862258068506,0.268240405017413,0.0,0.0,0.0009155534826497179,0.0,0.06770836613252618,0.0021826720863879863,0.0,0.08145269946601318,0.0,0.0408514677253211,0.0,0.003159446512511105,0.0005156538222441902,0.0,0.2786205049223674,0.0,0.05179116065445823,0.03721180254215628,0.05179116065445823,0.002094557507545701,0.01956309822164171,0.05892415780373616,0.003833200272553977
desktop,0.0,0.0,0.0,0.0,0.05145664519286732,0.0,0.0,0.0,0.09336155776974715,0.0,0.0013048258206916816,0.045086391840201814,0.04867413570643512,0.0,0.0,0.14597691927545992,0.010583448313473489,0.0,0.0,0.0023596857058835,0.0,0.0,0.0,0.016199299548344464,0.0,0.017271734515839663,0.005938689925021163,0.0038380882369567224,0.0,0.005790044338277565,0.014474355853213754,0.0,0.00573829106023088,0.005797664150516185,0.0,0.004724856194460559,0.0009010758248692518,0.06263754008261625,0.006602131059877804,0.0,0.009515292312506267,0.030239534708331975,0.0,0.0,0.0,0.0018618648143947434,0.002629112600069939,0.0,0.0,0.0,0.01260482704725637,0.0,0.0,0.006602131059877804,0.012834879146064187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013933073381018811,0.0,0.04743146772426929,0.0,0.01098857032330848,0.0,0.0005234391826826824,0.04190373608831623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019147845013384818,0.0,0.04926692339913145,0.0,0.021368537368279025,0.04030223846457526,0.021368537368279025,0.0008641943876989926,0.0,0.011220712498301161,0.0
detail,0.0,0.0,0.0,0.0,0.21966366183173613,0.016201412179658137,0.0401322029873354,0.0,0.0,0.0,0.0,0.022543195920100907,0.0,0.0,0.0,0.00038414978756699976,0.0,0.0,0.0,0.020057328500009748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11817348633568947,0.007632331173184063,0.0,0.0,0.01147658212046176,0.0038651094336774566,0.0,0.0023624280972302796,0.0009010758248692518,0.06263754008261625,0.006602131059877804,0.0,0.0,0.015119767354165987,0.0,0.0,0.023150485012001083,0.013033053700763205,0.005258225200139878,0.10553193482444781,0.00691600670239265,0.0,0.0031512067618140924,0.005482200465515954,0.02112086482547133,0.006602131059877804,0.005133951658425675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013933073381018811,0.0,0.0,0.0,0.0,4.9271557471360174e-05,0.0,0.013967912029438746,0.0,0.0,0.009165437588678266,0.0,0.01685492473245867,0.0,0.001955336104053718,0.005106092003569284,0.0020932018054837602,0.0,0.0,0.03205280605241854,0.005757462637796465,0.03205280605241854,0.0,0.00807154715410841,0.10098641248471045,0.004744625273644033
device,0.0,0.0,0.0,0.0,0.07890238512941163,0.0,0.0,0.0,0.05678615448134767,0.0,0.0026454871574939642,0.045705514368104404,0.0,0.0,0.0,0.026870318102167584,0.01072877933257539,0.0,0.0325432260775511,0.017940665331468583,0.16751144235776882,0.16751144235776882,0.0,0.016421746962681123,0.0,0.0,0.003010119756952331,0.18675804195503026,0.0,0.014407083994519935,0.018341395607871402,0.016849302038829107,0.005817088788814766,0.0,0.0,0.009579475041983202,0.0009134493220544386,0.03174883674851988,0.023424768382530416,0.0,0.0,0.0,0.0,0.0,0.09387354207405255,0.007549727139611896,0.029317368876652015,0.2139621808952041,0.0,0.0,0.0,0.0,0.0,0.023424768382530416,0.002602225324672131,0.0,0.010119005498742208,0.0,0.0,0.0,0.04417683354462343,0.0,0.0,0.0,0.0,0.0,0.028248802337745807,0.0,0.0,0.0,0.0013924330554576413,0.0,0.0,0.0,0.004792808429146015,0.0,0.0,0.0,0.0,0.0,0.005946559843270471,0.0025881042140292313,0.0,0.049943452633605605,0.0,0.0,0.04085566540205913,0.0,0.0026281842963041618,0.0,0.01706219156311545,0.0
display,0.0,0.006290895904606869,0.0,0.0,0.00279475721645503,0.0916242649329169,0.0,0.0,0.030170858860194,0.0,0.0,0.07285092479288734,0.06881702434165936,0.2170710381176411,0.04966981160389246,0.051208745180828706,0.15390732527017284,0.08559738014618393,0.03241955796076861,0.00571919637648478,0.2002498548239184,0.2002498548239184,0.0,0.01308747390206568,0.0,0.3697782988819312,0.07356763918535035,0.12403222617148252,0.0,0.043588574079131547,0.0,0.13428218155006527,0.1298076228255991,0.06167206453252241,0.04878952307304128,0.18704420926486534,0.2751773793602286,0.0,0.07734134778182289,0.028231638822038614,0.0,0.024430631714958923,0.0,0.06613763069386472,0.0,0.009025244737840223,0.05310174436295895,0.25577891909356176,0.0,0.0,0.1094724777255689,0.0018981814254431287,0.10238174793946413,0.07734134778182289,0.008295476991902351,0.0,0.08064441662668632,0.0,0.0,0.0,0.0,0.048783909773737734,0.04155512064699751,0.0,0.0,0.023507618729620542,0.0,0.0,0.0,0.0,0.0044388532633193555,0.0027466604479491536,0.0,0.056423638443771816,0.08730688345551944,0.13151788784947985,0.0,0.0,0.027234311816880734,0.10625366793664404,0.13901564655048862,0.17222837662955953,0.0,0.0,0.0,0.0,0.03721180254215628,0.0,0.004189115015091402,0.006521032740547237,0.01813051009345728,0.0019166001362769885
div,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020318225261422067,0.0,0.0007099213419595587,0.04906063520776037,0.0,0.0,0.009557021566848746,0.0,0.011516350627209238,0.0,0.017466069085403296,0.0012838428059582638,0.0,0.0,0.0,0.0,0.0,0.0,0.001077028227113065,0.0,0.0,0.0,0.0,0.0180861647059646,0.006244105880544543,0.1619236220649112,0.7447531152013296,0.02056535790108316,0.018629561163540666,0.0,0.0,0.009506139678411537,0.0,0.0,0.0,0.0,0.0,0.004051966313424832,0.0,0.0,0.0,0.0,0.001714488552926716,0.0,0.13789567124565383,0.0,0.0027932477983712944,0.0,0.0108618149101404,0.0,0.0,0.0,0.0,0.7446674303682024,0.013992414103683848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008071098555596146,0.00013403677964451754,0.0005695789294042645,0.0,0.00661453175656923,0.17713848211048197,0.0,0.0297776916836297,0.0,0.0,0.027660017937209916,0.09862219835016525,0.006833135631636151,0.0,0.0,0.0,0.006264967380764746,0.0,0.0,0.0,0.006104893962255982,0.0
end,0.0,0.0117364151925281,0.0,0.20977249542762552,0.0006517440351900108,0.0366291371554689,0.07561110266568366,0.0,0.028143664405501728,0.0,0.007866745346247775,0.16989009067508884,0.0458522682298812,0.0,0.0,0.012738134685298826,0.03987950510663616,0.014708483112891359,0.012096508934670968,0.005334920833205416,0.0,0.0,0.0,0.0,0.0,0.10413063182033253,0.05221436521247814,0.005784922074994332,0.26717379887197196,0.0007933626714840362,0.0,0.050103878987280415,0.09946332461445058,0.0007282061896679657,0.0,0.0,0.003395344966497599,0.023602459478275595,0.0,0.03291842686292689,0.03585458511519758,0.02278912587096932,0.0,0.0,0.05234002328419916,0.04490044918399337,0.0019813525092182284,0.0,0.005212042737610872,0.0,0.002374813244750228,0.0017706417064881931,0.0159171115446685,0.0,0.003869049960186642,0.0,0.09779364355210235,0.0,0.0,0.05165540361492527,0.13136631516606478,0.0,0.1259797896216757,0.0,0.0,0.0730937685670591,0.04200098528129825,0.326236947310954,0.0,0.0,0.00041406045869296426,3.713204372698706e-05,0.0059171155583287805,0.021053002862891242,0.005599047585148961,0.0,0.027629037666819845,0.1237391579331155,0.025404425364248744,0.04247761418847412,0.0029471617883758713,0.00481006794997198,0.0015774792793146427,0.07425710279258074,0.0,0.016103762589642162,0.06074516649212616,0.016103762589642162,0.36210856373045147,0.012165762855984577,0.016912312438146563,0.001787822855320984
eur,0.0,0.0,0.0,0.0,0.020801198717111953,0.0,0.0782665861930672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020868902973961417,0.01994158391705775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034217741465284845,0.009409388102717905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019657905401926978,0.0,0.0,0.030099011030699056,0.014524176808499744,0.0,0.0,0.0719345489015175,0.0,0.0,0.006109423830282429,0.0,0.0,0.0,0.0,0.06488986170055949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003571686502479515,0.19179629723860359,0.0,0.018160325281823136,0.0,0.0,0.0,0.0,0.021913863367479594,0.0,0.0,0.0,0.0,0.0,0.0,0.013891109443804714,0.0074855421540429455,0.013891109443804714,0.0022471577934143525,0.0,0.014588564735623937,0.005140588068814187
false,0.13049254817458708,0.012581791809213738,0.0,0.0,0.15545837016531106,0.013089180704702413,0.0,0.0,0.075427147150485,0.0,0.0015812603956189917,0.018212731198221834,0.019662006954759816,0.0,0.02128706211595391,0.00806925681637301,0.06840325567563238,0.004505125270851786,0.07132302751369095,0.10199233538064525,0.0,0.0,0.0,0.02617494780413136,0.0,0.0,0.0,0.0,0.0,0.2723754311969147,0.002923471380858351,0.05371287262002611,0.04635986529485682,0.0039032952235773678,0.0,0.0,0.0,0.07590764977285189,0.01066777210783764,0.5716906861462819,0.6457449418019446,0.07329189514487676,0.0,0.0,0.6546176804045322,0.09326086229101564,0.008496279098073432,0.08525963969785393,0.005587467344125096,0.0,0.0,0.2657453995620381,0.0,0.01066777210783764,0.16176180134209586,0.0,0.0,0.4364772078819677,0.0,0.0,0.0,0.0,0.11427658177924317,0.0,0.0,0.015671745819747028,0.0,0.0,0.0,0.0,0.0037730252738214522,0.5670659624820242,0.001268665343628077,0.06770836613252618,0.08294153928274348,0.0,0.06664311774491986,0.11054343100956991,0.5310690804291743,0.15179095419520577,0.01263778605004442,0.008250461155907043,0.0016911054653486642,0.0,0.4364772078819677,0.05179116065445823,0.13024130889754698,0.05179116065445823,0.004189115015091402,0.013042065481094474,0.18583772845793714,0.2593798851094858
file,0.0,0.0,0.0,0.0,0.32393475655020043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013455166071488897,0.001177022527866324,0.0,0.0,0.0,0.016267501583754996,0.0,0.0,0.0,0.0,0.029323205347189175,0.0,0.0,0.0,0.0,0.21248291024292273,0.0,0.0,0.008790969132278503,0.0,0.0,0.014476806604608325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024137989064831776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02225381080649438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.774161473194652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028783293143804536,0.0029955432991358817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025784925210146532,0.0
filter,0.0,0.009446650072506503,0.0,0.0,0.0,0.0,0.0,0.0,0.022652858222508312,0.0,0.0,0.0,0.0,0.0,0.0,0.007456679928519148,0.0,0.0,0.009736489816544252,0.00858816417945087,0.0,0.0,0.0,0.019652651730469508,0.0,0.01047685371234511,0.0012007824215216005,0.027937730717288025,0.0,0.04725479089836403,0.0,0.0,0.013923149627331786,0.0,0.0,0.00859814521509122,0.013117996354881195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5443648929642372,0.003189584471548595,0.0,0.0,0.0,0.0,0.0028503818807686034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031200379836638488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000666555195597406,0.0010460664200616474,0.0,0.0,0.0016387919730189457,0.0,0.0,0.0,0.0,0.0,0.01186086452512943,0.026327067543212734,0.0,0.0,0.0,0.0,0.013969666741963281,0.0,0.0020968451479262073,0.009792232353772745,0.0,0.0019186934146182301
flex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06500962488603056,0.2104142250389638,0.18278761165839377,0.6432064924601453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03196088101613157,0.7045417639681835,0.0,0.0,0.05779240135173236,0.0,0.16403643121621825,0.09202746407699015,0.0,0.0,0.0,0.44575604365609517,0.0,0.08959181934721597,0.04310900770950242,0.0,0.0,0.0,0.21320218992365478,0.0,0.004593774469797801,0.0,0.0,0.0,0.0,0.11468072903492672,0.0,0.18239010213206314,0.08959181934721597,0.009500239709395357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03172681592508701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000677801812200877,0.0,0.0,0.0,0.10831878810711495,0.7363566156724239,0.0,0.0,0.0,0.0,0.009648791905008273,0.0031495620553499276,0.0,0.0,0.0,0.0,0.0,0.0,0.001066112341900805,0.0,0.0,0.0
